Name,Score_dominance
EMO187.wav,7.5577688839285715
EMO188.wav,6.997297903409091
EMO189.wav,2.233480409027778
EMO190.wav,6.018530861111111
EMO191.wav,5.795440645833334
EMO192.wav,7.669036238095239
EMO193.wav,5.362771607638888
EMO194.wav,6.907778312500001
EMO195.wav,5.709710895833333
EMO196.wav,6.530882354166668
EMO197.wav,6.649997341435186
EMO198.wav,5.440556645833333
EMO199.wav,6.571541613095239
EMO200.wav,4.239542729166667
EMO201.wav,5.738295393229167
EMO202.wav,6.4611752749999996
EMO203.wav,6.717485444444445
EMO204.wav,6.2665643541666665
EMO205.wav,8.172074797794117
EMO206.wav,7.0573319590773815
EMO207.wav,7.113592625744047
EMO208.wav,5.329427317708333
EMO209.wav,6.740036414062501
EMO210.wav,4.8600543
EMO211.wav,5.407744378125
EMO212.wav,6.826250166666666
EMO213.wav,6.854894972222222
EMO214.wav,5.694771980113637
EMO215.wav,5.041893541666667
EMO216.wav,6.22690183125
EMO217.wav,5.461957249999999
EMO218.wav,6.633645258184523
EMO219.wav,5.4527856026785715
EMO220.wav,5.595505286458334
EMO221.wav,3.9754301458333337
EMO222.wav,4.998301625
EMO223.wav,7.185338292613637
EMO224.wav,6.634837528846154
EMO225.wav,7.623847754901961
EMO226.wav,8.498767136574074
EMO227.wav,8.600986928819445
EMO228.wav,7.4653223863636375
EMO229.wav,7.699649903846154
EMO230.wav,8.701063691722972
EMO231.wav,6.465353200000001
EMO232.wav,6.935810619791667
EMO233.wav,3.6542002229166664
EMO234.wav,6.366781694444444
EMO235.wav,5.130888708333333
EMO236.wav,6.7917796840277775
EMO237.wav,6.44599175
EMO238.wav,7.069870959375
EMO239.wav,6.3227893515625
EMO240.wav,6.968152030092591
EMO241.wav,5.78549553125
EMO242.wav,6.022375703125
EMO243.wav,6.770501505952382
EMO244.wav,3.5997993273809525
EMO245.wav,5.986511932291666
EMO246.wav,6.636558234374999
EMO247.wav,5.343127232638889
EMO248.wav,6.22535243359375
EMO249.wav,5.94261233125
EMO250.wav,6.378292735243055
EMO251.wav,7.0387368151041665
EMO252.wav,6.116046651785715
EMO253.wav,6.869883511718751
EMO254.wav,6.620388169471155
EMO255.wav,4.074136846064815
EMO256.wav,7.265836591557019
EMO257.wav,6.669214616319445
EMO258.wav,6.382416062500001
EMO259.wav,6.094663959134615
EMO260.wav,6.960497064043209
EMO261.wav,6.867162851190476
EMO262.wav,5.977777585416669
EMO263.wav,6.984217875000002
EMO264.wav,7.074701971153846
EMO265.wav,5.891179243750001
EMO266.wav,7.335947099826389
EMO267.wav,6.980638593750001
EMO268.wav,5.6752718020833335
EMO269.wav,6.47987419140625
EMO270.wav,4.492810049479166
EMO271.wav,5.4492186785714285
EMO272.wav,4.182754744318182
EMO273.wav,3.051237453125
EMO274.wav,2.69313414375
EMO275.wav,5.095935095833332
EMO276.wav,3.6917064249999996
EMO277.wav,3.1161318125
EMO278.wav,4.023692181640625
EMO279.wav,3.8487033229166667
EMO280.wav,2.864051251041667
EMO281.wav,7.050731340073529
EMO282.wav,6.609307053124999
EMO283.wav,5.167929206249999
EMO284.wav,3.426738386363637
EMO285.wav,4.8164351666666665
EMO286.wav,4.919195798611111
EMO287.wav,4.048856277462121
EMO288.wav,2.959287472470238
EMO289.wav,2.813547152777778
EMO290.wav,4.479725545572917
EMO291.wav,1.6072784183035713
EMO292.wav,3.4604277204391893
EMO293.wav,3.841966516927083
EMO294.wav,3.4578902867647057
EMO295.wav,3.271309351102941
EMO296.wav,4.979180825520833
EMO297.wav,3.6459765080128212
EMO298.wav,4.152875716666665
EMO299.wav,3.000071899621212
EMO300.wav,4.424809362847222
EMO301.wav,4.339018325892857
EMO302.wav,4.987222060416667
EMO303.wav,2.8307774117063493
EMO304.wav,7.310872260416667
EMO305.wav,5.342757522203948
EMO306.wav,6.70562479054054
EMO307.wav,4.953814616502193
EMO308.wav,3.769452025694444
EMO309.wav,5.764719208333333
EMO310.wav,6.677043627083333
EMO311.wav,7.565903112980768
EMO312.wav,3.9889525163690474
EMO313.wav,7.318910984375
EMO314.wav,7.07050103125
EMO315.wav,5.22173125
EMO316.wav,6.7277512604166665
EMO317.wav,7.209101683779762
EMO318.wav,6.089362328125001
EMO319.wav,4.750014157118056
EMO320.wav,5.362771659722223
EMO321.wav,7.036466553571428
EMO322.wav,6.30804173046875
EMO323.wav,6.605360616477273
EMO324.wav,7.13908161005435
EMO325.wav,5.157155791666667
EMO326.wav,5.871395829861111
EMO327.wav,7.247247161458334
EMO328.wav,7.084365063657408
EMO329.wav,5.270465161458334
EMO330.wav,4.942555677884615
EMO331.wav,5.106699902343751
EMO332.wav,6.651721234375
EMO333.wav,5.84110001875
EMO334.wav,7.4963679807692305
EMO335.wav,6.024881171875001
EMO336.wav,6.017323390625
EMO337.wav,6.95673398046875
EMO338.wav,6.957220024305555
EMO339.wav,6.63511086875
EMO340.wav,5.313914614583334
EMO341.wav,6.543860265625
EMO342.wav,4.841007671130952
EMO343.wav,5.3631110625
EMO344.wav,6.3649460875
EMO345.wav,5.71314515625
EMO346.wav,5.942663010416666
EMO347.wav,6.1137908125
EMO348.wav,6.989344289351852
EMO349.wav,5.863790666666667
EMO350.wav,5.7252461979166664
EMO351.wav,7.780457361979167
EMO352.wav,7.3921600612980765
EMO353.wav,5.032778375
EMO354.wav,6.751100205163044
EMO355.wav,5.762879272569445
EMO356.wav,7.6721127156249995
EMO357.wav,5.020380375
EMO358.wav,6.840093927083333
EMO359.wav,7.760736265625
EMO360.wav,6.532233505208334
EMO361.wav,7.714823773897059
EMO362.wav,5.083655394230769
EMO363.wav,6.756793395833334
EMO364.wav,4.989149756944443
EMO365.wav,6.350005796875
EMO366.wav,6.6400265238095235
EMO367.wav,6.7568148476562495
EMO368.wav,7.673714569444444
EMO369.wav,5.777932470833333
EMO370.wav,7.000173766666667
EMO371.wav,6.824545947916666
EMO372.wav,6.7923234374999995
EMO373.wav,7.27965944318182
EMO374.wav,6.126366602678571
EMO375.wav,4.384284671875
EMO376.wav,7.223143645833334
EMO377.wav,6.3574987451636895
EMO378.wav,4.943865414351851
EMO379.wav,6.997549430803572
EMO380.wav,6.580521354166667
EMO381.wav,7.731678235
EMO382.wav,6.527137626893938
EMO383.wav,6.4714462968749995
EMO384.wav,5.195425791666667
EMO385.wav,6.009227657738095
EMO386.wav,5.062499687500001
EMO387.wav,8.056551927083333
EMO388.wav,6.91836509375
EMO389.wav,5.895040431250001
EMO390.wav,5.977002908564815
EMO391.wav,6.045342934027778
EMO392.wav,6.0075998203125005
EMO393.wav,7.016790929166666
EMO394.wav,7.91847821875
EMO395.wav,6.911793944196428
EMO396.wav,6.4208985078125
EMO397.wav,6.731139113486842
EMO398.wav,7.197539146990741
EMO399.wav,6.9156136395833325
EMO400.wav,6.631736639583333
EMO401.wav,5.99715534375
EMO402.wav,7.462013151041667
EMO403.wav,6.411755609375
EMO404.wav,8.380544045386904
EMO405.wav,7.906453747916666
EMO406.wav,7.659355651785715
EMO407.wav,5.95563536111111
EMO408.wav,5.7607565625
EMO409.wav,6.607378221527777
EMO410.wav,7.307291588541666
EMO411.wav,5.771569281250001
EMO412.wav,6.9904323645833335
EMO413.wav,6.6069971249999995
EMO414.wav,6.957628774691358
EMO415.wav,8.141612556712964
EMO416.wav,7.508340965277777
EMO417.wav,7.47311603515625
EMO418.wav,6.054593092013889
EMO419.wav,6.542051593750001
EMO420.wav,5.484959940972222
EMO421.wav,7.475982054687501
EMO422.wav,8.003128764227643
EMO423.wav,7.8361286562500005
EMO424.wav,6.687003059027778
EMO425.wav,3.4085952306547616
EMO426.wav,5.299884819444444
EMO427.wav,6.331530410156249
EMO428.wav,4.384181303030303
EMO429.wav,4.25198125
EMO430.wav,4.8653613203125
EMO431.wav,3.400294115625
EMO432.wav,4.8631113526785725
EMO433.wav,4.5482476015625
EMO434.wav,2.8362583851351353
EMO435.wav,5.777909779513888
EMO436.wav,4.881252811553031
EMO437.wav,6.487347015625001
EMO438.wav,4.000754661651235
EMO439.wav,2.5406050052083335
EMO440.wav,3.010380452366034
EMO441.wav,3.6416609991987183
EMO442.wav,4.106562756944444
EMO443.wav,5.506642479166667
EMO444.wav,2.8273580560897438
EMO445.wav,6.063450202380952
EMO446.wav,6.220871601686507
EMO447.wav,6.02891462890625
EMO448.wav,4.753329272916666
EMO449.wav,4.005669617788461
EMO450.wav,2.8967030528846154
EMO451.wav,6.846916915088385
EMO452.wav,2.9964969283854166
EMO453.wav,2.25992459375
EMO454.wav,3.7981435386029414
EMO455.wav,3.6074382374387253
EMO456.wav,3.897464610795454
EMO457.wav,3.2921362906250002
EMO458.wav,3.34847496875
EMO459.wav,3.8603817470238093
EMO460.wav,3.4224376617324563
EMO461.wav,3.501436725961539
EMO462.wav,5.009058020833333
EMO463.wav,5.552750875
EMO464.wav,3.724800248046875
EMO465.wav,2.350762256048387
EMO466.wav,4.411261573412698
EMO467.wav,6.22389021875
EMO468.wav,3.6806309479166663
EMO469.wav,4.363572107142857
EMO470.wav,3.62421844375
EMO471.wav,4.373114764583333
EMO472.wav,7.284112979910715
EMO473.wav,4.602826776388887
EMO474.wav,3.6990167154947917
EMO475.wav,5.47761965859375
EMO476.wav,7.797031887096775
EMO477.wav,2.537061042119565
EMO478.wav,4.541149885416667
EMO479.wav,3.524266773097826
EMO480.wav,2.985223928977273
EMO481.wav,4.29354396875
EMO482.wav,6.476501892857144
EMO483.wav,3.0967232033730157
EMO484.wav,5.80241653125
EMO485.wav,3.8295144460227277
EMO486.wav,2.4544919515625
EMO487.wav,3.254387264973958
EMO488.wav,3.134158808779762
EMO489.wav,5.944780147083333
EMO490.wav,4.676228272916667
EMO491.wav,4.464424264660495
EMO492.wav,2.2795027797619047
EMO493.wav,3.1180435885416666
EMO494.wav,3.285713837053571
EMO495.wav,2.483173609375
EMO496.wav,2.897170528645833
EMO497.wav,4.440966661458333
EMO498.wav,4.76435109375
EMO499.wav,2.44780563625
EMO500.wav,4.01424187202381
EMO501.wav,4.811914829861112
EMO502.wav,4.2956405124999995
EMO503.wav,6.012568013020833
EMO504.wav,3.4311648218749995
EMO505.wav,3.327577446759259
EMO506.wav,4.377589736979167
EMO507.wav,4.206394088541667
EMO508.wav,2.91431709375
EMO509.wav,2.678602875
EMO510.wav,4.0867037796474355
EMO511.wav,4.213779267708333
EMO512.wav,5.134562292613636
EMO513.wav,4.653572805059524
EMO514.wav,4.915005930555556
EMO515.wav,3.6999781189236116
EMO516.wav,4.501960540719697
EMO517.wav,6.351968805759804
EMO518.wav,4.734957181547618
EMO519.wav,4.762729561755953
EMO520.wav,3.876296660037879
EMO521.wav,2.815065029296875
EMO522.wav,4.964560791666667
EMO523.wav,4.468139520833334
EMO524.wav,4.748845806891026
EMO525.wav,4.815247187499999
EMO526.wav,3.596860071691177
EMO527.wav,3.527286957754629
EMO528.wav,5.706529168055556
EMO529.wav,2.9544036783088234
EMO530.wav,4.97662672470238
EMO531.wav,3.8039094374999993
EMO532.wav,2.6457721875000004
EMO533.wav,4.765941028376437
EMO534.wav,4.222751903846154
EMO535.wav,3.602581302604167
EMO536.wav,5.63468056640625
EMO537.wav,4.723044346726191
EMO538.wav,4.6105976875
EMO539.wav,3.6558294449404767
EMO540.wav,4.81211776953125
EMO541.wav,4.7816179114583335
EMO542.wav,6.5194743125
EMO543.wav,4.629113611111111
EMO544.wav,6.38074608125
EMO545.wav,7.0284215562500005
EMO546.wav,5.365346199013158
EMO547.wav,4.7808102328431366
EMO548.wav,4.9791526
EMO549.wav,5.918211220982143
EMO550.wav,3.4734259145833333
EMO551.wav,3.9750012932449503
EMO552.wav,5.423204830729167
EMO553.wav,5.26513658203125
EMO554.wav,4.8210328016098485
EMO555.wav,5.5065429945175435
EMO556.wav,6.3493363203125
EMO557.wav,4.84572029375
EMO558.wav,4.809337609375
EMO559.wav,4.940896548611111
EMO560.wav,3.4122463661858977
EMO561.wav,5.208842729166666
EMO562.wav,3.3472426364583328
EMO563.wav,3.559192677951389
EMO564.wav,4.928785310416665
EMO565.wav,3.8940340312500004
EMO566.wav,5.0135875
EMO567.wav,4.431429147606383
EMO568.wav,3.0547394230769234
EMO569.wav,4.709700026785713
EMO570.wav,4.619702274801587
EMO571.wav,6.183668014322917
EMO572.wav,5.199799483750001
EMO573.wav,6.399359385416667
EMO574.wav,7.026974469583333
EMO575.wav,5.735241165625
EMO576.wav,4.33310656547619
EMO577.wav,4.332472416666667
EMO578.wav,3.0191006863095238
EMO579.wav,6.759581520833334
EMO580.wav,5.1436818892045455
EMO581.wav,6.017719609953703
EMO582.wav,4.958850101151316
EMO583.wav,4.7467244382440485
EMO584.wav,3.7174081937500008
EMO585.wav,5.599852210129308
EMO586.wav,4.701135428571429
EMO587.wav,4.962791536458333
EMO588.wav,4.269247838541666
EMO589.wav,4.701900421052631
EMO590.wav,6.0280512265625
EMO591.wav,6.116782317307691
EMO592.wav,4.035936916232639
EMO593.wav,6.5640391816406245
EMO594.wav,6.848691981250001
EMO595.wav,4.422267977796053
EMO596.wav,5.6584928815104165
EMO597.wav,4.763466949919872
EMO598.wav,5.403745
EMO599.wav,4.0120695
EMO600.wav,6.756760219618056
EMO601.wav,5.898966784926471
EMO602.wav,5.94786995772059
EMO603.wav,6.0033329375
EMO604.wav,5.494546663194445
EMO605.wav,5.805310225694445
EMO606.wav,5.828011609375
EMO607.wav,4.097469954117064
EMO608.wav,4.3175742287176275
EMO609.wav,7.378424631406641
EMO610.wav,4.5276691640625
EMO611.wav,5.5699556687500005
EMO612.wav,3.8404661302083336
EMO613.wav,4.404617894021739
EMO614.wav,5.191354240451389
EMO615.wav,5.666532451704544
EMO616.wav,4.744682192708333
EMO617.wav,5.973763559895833
EMO618.wav,6.500804914402174
EMO619.wav,7.630101732843136
EMO620.wav,6.75452454286859
EMO621.wav,4.000424494791667
EMO622.wav,4.780385907608696
EMO623.wav,4.464426664772728
EMO624.wav,5.4240995072916665
EMO625.wav,6.7949614020833335
EMO626.wav,4.454884818181818
EMO627.wav,6.679925161904762
EMO628.wav,5.263735316406249
EMO629.wav,5.589288770833333
EMO630.wav,4.941378322916666
EMO631.wav,4.653834371527779
EMO632.wav,3.6099408141025644
EMO633.wav,5.371433645833332
EMO634.wav,5.820878484375
EMO635.wav,4.798657982142857
EMO636.wav,5.328282563988095
EMO637.wav,6.876830659722222
EMO638.wav,5.553668500000001
EMO639.wav,5.5943631137152785
EMO640.wav,6.888855244623655
EMO641.wav,5.657178422916667
EMO642.wav,5.46548865625
EMO643.wav,4.9707870000000005
EMO644.wav,6.391643908333334
EMO645.wav,4.877871613636364
EMO646.wav,5.008491875
EMO647.wav,4.779084302083334
EMO648.wav,5.6359665
EMO649.wav,6.257258141447369
EMO650.wav,5.984375078125
EMO651.wav,7.853589164583333
EMO652.wav,4.622684609375
EMO653.wav,4.375150698784722
EMO654.wav,4.965466458333333
EMO655.wav,4.475694565972224
EMO656.wav,5.9658307490234375
EMO657.wav,5.569992634191176
EMO658.wav,6.141644076388889
EMO659.wav,6.330782100911458
EMO660.wav,5.858661591666666
EMO661.wav,5.580429979166667
EMO662.wav,6.622379504464285
EMO663.wav,5.17713990625
EMO664.wav,5.551970244791666
EMO665.wav,5.371739687500001
EMO666.wav,5.117395
EMO667.wav,5.035184802083333
EMO668.wav,5.488167857638889
EMO669.wav,5.857669330729166
EMO670.wav,5.275343204861111
EMO671.wav,5.750717006944444
EMO672.wav,4.381257891059028
EMO673.wav,5.897180602083334
EMO674.wav,5.468103809895833
EMO675.wav,5.186735559895833
EMO676.wav,5.051573285714285
EMO677.wav,3.0799364791666664
EMO678.wav,5.044685741319444
EMO679.wav,5.037080625
EMO680.wav,5.5473421223958335
EMO681.wav,6.184346676041667
EMO682.wav,4.626603017518939
EMO683.wav,5.358497427083334
EMO684.wav,5.523408651041667
EMO685.wav,6.265455114583333
EMO686.wav,5.682853271634617
EMO687.wav,5.188204366898148
EMO688.wav,4.316939764880952
EMO689.wav,5.5013583203125
EMO690.wav,4.732336870535714
EMO691.wav,5.4206860546875
EMO692.wav,6.076150645833334
EMO693.wav,5.666376582682292
EMO694.wav,4.876482005681819
EMO695.wav,5.304306487689394
EMO696.wav,5.1385869374999995
EMO697.wav,5.633503222916667
EMO698.wav,4.274306793749999
EMO699.wav,3.2131562520833326
EMO700.wav,5.390517940972223
EMO701.wav,5.645566433035715
EMO702.wav,5.5028021406250005
EMO703.wav,4.29567044034091
EMO704.wav,3.3275667879464286
EMO705.wav,5.147501518092106
EMO706.wav,6.791461464843749
EMO707.wav,5.416061714488637
EMO708.wav,5.623598723958333
EMO709.wav,5.721411125
EMO710.wav,3.5673155111111106
EMO711.wav,6.6859783365885415
EMO712.wav,6.4958296354166665
EMO713.wav,5.1186036562499995
EMO714.wav,5.00339675
EMO715.wav,3.633401075
EMO716.wav,4.9499405
EMO717.wav,5.50869935329861
EMO718.wav,4.7523564921875
EMO719.wav,5.180808325
EMO720.wav,3.9055363833333336
EMO721.wav,4.311707359374999
EMO722.wav,4.826845441666668
EMO723.wav,3.359556091666667
EMO724.wav,4.751131375000001
EMO725.wav,4.451624786458334
EMO726.wav,4.065457690104166
EMO727.wav,4.594016566964287
EMO728.wav,3.9796434687499995
EMO729.wav,3.7060119609375004
EMO730.wav,3.7995709609375
EMO731.wav,5.9669886689814815
EMO732.wav,4.463286606770834
EMO733.wav,4.121141928571428
EMO734.wav,4.290013449999999
EMO735.wav,4.9574044187499995
EMO736.wav,3.878245451388888
EMO737.wav,3.741924835227272
EMO738.wav,4.4191999427083335
EMO739.wav,3.907174430555555
EMO740.wav,4.547449576923077
EMO741.wav,3.026111166666667
EMO742.wav,3.27991415625
EMO743.wav,3.7975391729166668
EMO744.wav,3.3184383108552633
EMO745.wav,3.8863449124999994
EMO746.wav,4.475002897727272
EMO747.wav,4.576362753906251
EMO748.wav,2.842123487689394
EMO749.wav,3.959724169642857
EMO750.wav,4.646442421874999
EMO751.wav,3.7523774464285715
EMO752.wav,3.2013203515625
EMO753.wav,3.6905084062499998
EMO754.wav,4.039311354166667
EMO755.wav,5.20179141875
EMO756.wav,3.930479877604167
EMO757.wav,3.858152025
EMO758.wav,3.9083443359374996
EMO759.wav,3.4587221028645834
EMO760.wav,2.90253452734375
EMO761.wav,3.1221691736111112
EMO762.wav,4.6491732812499995
EMO763.wav,4.1119646718750005
EMO764.wav,4.9778996679687495
EMO765.wav,4.9848277916666675
EMO766.wav,4.714277593749999
EMO767.wav,3.595224623355263
EMO768.wav,2.5953434206730774
EMO769.wav,3.994310263020833
EMO770.wav,4.477823915178572
EMO771.wav,4.002000107638889
EMO772.wav,4.363337897916666
EMO773.wav,3.3881465185185187
EMO774.wav,4.9452841406250005
EMO775.wav,4.0273647408854165
EMO776.wav,3.757465346354167
EMO777.wav,4.97146725
EMO778.wav,4.235956238281251
EMO779.wav,4.5829265
EMO780.wav,5.0
EMO781.wav,3.9683970288461543
EMO782.wav,3.3479019273752573
EMO783.wav,4.97333011061508
EMO784.wav,4.333276677083333
EMO785.wav,4.087001566666666
EMO786.wav,6.4300270844907415
EMO787.wav,3.21506274609375
EMO788.wav,4.051949151515152
EMO789.wav,3.550378040364583
EMO790.wav,4.6404793616071425
EMO791.wav,2.738513573198198
EMO792.wav,4.614567486607143
EMO793.wav,4.015366116071428
EMO794.wav,4.208024206439394
EMO795.wav,4.524012885416667
EMO796.wav,6.14730917361111
EMO797.wav,3.230949677083333
EMO798.wav,3.65475644921875
EMO799.wav,4.371198694940476
EMO800.wav,3.6915397310606055
EMO801.wav,5.0
EMO802.wav,4.885165572916667
EMO803.wav,3.6605127843750003
EMO804.wav,4.279494856250001
EMO805.wav,3.608077835227273
EMO806.wav,4.712522482638888
EMO807.wav,4.405914100446428
EMO808.wav,4.939634910714285
EMO809.wav,4.063348937996032
EMO810.wav,3.896399283088235
EMO811.wav,3.8297478194444445
EMO812.wav,4.675292700520833
EMO813.wav,4.705158342881944
EMO814.wav,4.409136963541667
EMO815.wav,3.7817593841145833
EMO816.wav,3.584544602083334
EMO817.wav,4.4904209625
EMO818.wav,4.4402169375
EMO819.wav,4.08036670625
EMO820.wav,3.830531147569445
EMO821.wav,4.135436170036765
EMO822.wav,4.778440638020833
EMO823.wav,4.533306723958333
EMO824.wav,3.4160342968750004
EMO825.wav,3.1063023210227274
EMO826.wav,4.369112114583333
EMO827.wav,3.8923607821180557
EMO828.wav,3.187612988636363
EMO829.wav,3.199448235294117
EMO830.wav,4.37856615625
EMO831.wav,4.364477809523809
EMO832.wav,5.0
EMO833.wav,4.99708975625
EMO834.wav,4.3880773125
EMO835.wav,3.9707311874999998
EMO836.wav,3.889096359375
EMO837.wav,4.281646260416667
EMO838.wav,4.304811810416666
EMO839.wav,4.110818315972222
EMO840.wav,4.091630413043479
EMO841.wav,2.534994889423077
EMO842.wav,5.430961201822917
EMO843.wav,3.824450042613636
EMO844.wav,3.559805575980392
EMO845.wav,5.5438177430555555
EMO846.wav,2.9855182124999997
EMO847.wav,4.866692005208334
EMO848.wav,2.7696456370614038
EMO849.wav,3.2237739218749994
EMO850.wav,3.9676805428240747
EMO851.wav,5.596223138671876
EMO852.wav,2.3001299418402774
EMO853.wav,3.3760540559895835
EMO854.wav,3.5497808796296293
EMO855.wav,4.724184769736843
EMO856.wav,4.629762314453124
EMO857.wav,5.665723559570312
EMO858.wav,4.485110681712963
EMO859.wav,4.615984234375
EMO860.wav,6.5202367485119055
EMO861.wav,4.137954326388889
EMO862.wav,5.031872489583333
EMO863.wav,2.3077443392857147
EMO864.wav,4.67551516576087
EMO865.wav,4.71436646279762
EMO866.wav,4.802941883680556
EMO867.wav,4.54245903125
EMO868.wav,4.116577749387255
EMO869.wav,4.7571046875
EMO870.wav,3.708015167467949
EMO871.wav,4.303875195652173
EMO872.wav,2.4667595520833334
