Name,Score_valence
EMO116.wav,7.355755213095239
EMO117.wav,8.482005074922885
EMO118.wav,4.5295233125
EMO119.wav,5.291454087307555
EMO120.wav,7.583117291666667
EMO121.wav,1.5025937045454545
EMO122.wav,3.3674137961309523
EMO123.wav,2.4564244931972787
EMO124.wav,4.9864125
EMO125.wav,6.277481874999999
EMO126.wav,6.922908616626796
EMO127.wav,8.494451979166666
EMO128.wav,8.120093527777778
EMO129.wav,2.8400943075396823
EMO130.wav,5.406568664196001
EMO131.wav,6.481948626488094
EMO132.wav,5.284482329519713
EMO133.wav,5.191123024222488
EMO134.wav,5.2090522759740265
EMO135.wav,5.603150559800945
EMO136.wav,5.091392147058825
EMO137.wav,5.118251791742614
EMO138.wav,5.534887456124686
EMO139.wav,4.529416677805625
EMO140.wav,3.572682068452381
EMO141.wav,4.4176663406084655
EMO142.wav,5.0844077211056495
EMO143.wav,5.315189332022186
EMO144.wav,5.197173019040657
EMO145.wav,5.464912675851864
EMO146.wav,5.505030429824561
EMO147.wav,5.338746384993734
EMO148.wav,4.077841714583334
EMO149.wav,5.016821904761905
EMO150.wav,5.765046856411864
EMO151.wav,5.2376383612725
EMO152.wav,5.696312907366071
EMO153.wav,5.87508703873815
EMO154.wav,5.755330537571608
EMO155.wav,5.9581919433527
EMO156.wav,5.418850241666666
EMO157.wav,5.895029676147606
EMO158.wav,5.439127444949179
EMO159.wav,2.7798458322916666
EMO160.wav,5.08216873015873
EMO161.wav,5.372185638888888
EMO162.wav,5.511788564536342
EMO163.wav,5.739719896942032
EMO164.wav,5.755660875
EMO165.wav,5.888324621031746
EMO166.wav,6.39184489235589
EMO167.wav,6.49145324634957
EMO168.wav,7.324425285714287
EMO169.wav,6.271249757440476
EMO170.wav,6.394134007604238
EMO171.wav,6.825711298534799
EMO172.wav,7.192819852286968
EMO173.wav,6.397885668770141
EMO174.wav,6.250475106150794
EMO175.wav,5.621764285714285
EMO176.wav,6.7943261547619045
EMO177.wav,7.481096243692566
EMO178.wav,4.198709142361111
EMO179.wav,6.181280665178571
EMO180.wav,6.308068031746031
EMO181.wav,5.525273305059524
EMO182.wav,7.454456498276942
EMO183.wav,8.20337040160183
EMO184.wav,7.357374323308271
EMO185.wav,8.01129409375
EMO186.wav,8.201280119107292
EMO187.wav,7.436458019736842
EMO188.wav,7.619565079545454
EMO189.wav,2.4899048256578946
EMO190.wav,5.819918918650794
EMO191.wav,5.794987871031747
EMO192.wav,7.914693339285714
EMO193.wav,5.258831458333333
EMO194.wav,7.466576225
EMO195.wav,5.703157228174604
EMO196.wav,7.402596520676692
EMO197.wav,7.621684660749095
EMO198.wav,5.642060344611529
EMO199.wav,7.195463355442177
EMO200.wav,2.601811974877451
EMO201.wav,6.372516947741598
EMO202.wav,6.298670489849624
EMO203.wav,7.569280082915622
EMO204.wav,5.989576613095238
EMO205.wav,8.799992044117648
EMO206.wav,7.055464116071429
EMO207.wav,7.305480041666667
EMO208.wav,5.759899047619047
EMO209.wav,8.649513124999999
EMO210.wav,4.205007190104167
EMO211.wav,6.426819801065164
EMO212.wav,7.717947394249514
EMO213.wav,8.792265125
EMO214.wav,7.990550852272728
EMO215.wav,5.324048875000001
EMO216.wav,7.644121805263158
EMO217.wav,5.577445595238095
EMO218.wav,8.68987769642857
EMO219.wav,5.629459505102041
EMO220.wav,5.597600145833334
EMO221.wav,3.1763344259259263
EMO222.wav,4.640171911458333
EMO223.wav,8.677303317583732
EMO224.wav,7.169662658882784
EMO225.wav,8.114769713235294
EMO226.wav,8.850537739580433
EMO227.wav,8.77915952925717
EMO228.wav,8.587048006009342
EMO229.wav,8.972826105769231
EMO230.wav,8.576705705268239
EMO231.wav,7.076397657142857
EMO232.wav,7.553992881578948
EMO233.wav,3.743885702546297
EMO234.wav,7.629104984596909
EMO235.wav,5.033212579365079
EMO236.wav,6.974263739313562
EMO237.wav,6.7585598375
EMO238.wav,8.13990542628446
EMO239.wav,7.168181463580826
EMO240.wav,7.560253347222222
EMO241.wav,6.574576317434211
EMO242.wav,6.4862431875
EMO243.wav,8.174368316885964
EMO244.wav,3.8693896468750006
EMO245.wav,5.821327785322682
EMO246.wav,6.722311337121213
EMO247.wav,5.701345634920635
EMO248.wav,7.33641315816886
EMO249.wav,6.04558689793233
EMO250.wav,6.3627472081766925
EMO251.wav,8.12185206627898
EMO252.wav,5.893685002103473
EMO253.wav,7.986077868362313
EMO254.wav,6.910889140025544
EMO255.wav,3.958003157118056
EMO256.wav,7.359212394753332
EMO257.wav,5.825127525515176
EMO258.wav,7.669243851851853
EMO259.wav,6.125233445079044
EMO260.wav,6.76619527492342
EMO261.wav,5.986497883481024
EMO262.wav,5.556699968337511
EMO263.wav,5.774689527376133
EMO264.wav,6.291264743445152
EMO265.wav,5.86713393859649
EMO266.wav,7.882715413690475
EMO267.wav,6.873533231296992
EMO268.wav,5.713548435672515
EMO269.wav,6.785420075657895
EMO270.wav,4.836794791666667
EMO271.wav,5.718446221625493
EMO272.wav,4.717898799470267
EMO273.wav,4.039982392387218
EMO274.wav,4.149319203469611
EMO275.wav,4.903597
EMO276.wav,3.7976890768327065
EMO277.wav,3.320329831543144
EMO278.wav,3.752364160283521
EMO279.wav,2.63209128508772
EMO280.wav,2.4541723138157896
EMO281.wav,5.6580835910917
EMO282.wav,3.1109030182017543
EMO283.wav,5.325058104166667
EMO284.wav,2.952087161340853
EMO285.wav,4.783045321428571
EMO286.wav,4.516747977430555
EMO287.wav,2.613566636363636
EMO288.wav,1.8039541785714288
EMO289.wav,1.4885640694444446
EMO290.wav,2.934098950148809
EMO291.wav,1.3116328679556033
EMO292.wav,3.9449826012286326
EMO293.wav,2.5529039873511907
EMO294.wav,1.5286770344427247
EMO295.wav,2.6851914526942355
EMO296.wav,3.8369111888888887
EMO297.wav,3.586181487630208
EMO298.wav,3.765488825
EMO299.wav,1.9115327045454544
EMO300.wav,3.8466173013262326
EMO301.wav,4.195437292293233
EMO302.wav,7.238315075
EMO303.wav,2.384629127327247
EMO304.wav,1.2347078780719165
EMO305.wav,1.5057315561848703
EMO306.wav,4.230162630198809
EMO307.wav,2.8235568199198657
EMO308.wav,2.6886899357638887
EMO309.wav,4.959239125
EMO310.wav,7.389760018421053
EMO311.wav,8.863461238709755
EMO312.wav,4.286726290816326
EMO313.wav,8.044327359375
EMO314.wav,7.89847525
EMO315.wav,5.858037946428572
EMO316.wav,6.714232782894737
EMO317.wav,8.784125665033118
EMO318.wav,6.991380479949875
EMO319.wav,4.049892121141975
EMO320.wav,5.225316977083333
EMO321.wav,7.05663736226852
EMO322.wav,6.21583455625
EMO323.wav,6.926464502232142
EMO324.wav,6.218335918269231
EMO325.wav,4.930649864583334
EMO326.wav,5.904919802083333
EMO327.wav,7.619318125946967
EMO328.wav,7.235243243055556
EMO329.wav,5.455927395833333
EMO330.wav,2.952641493055555
EMO331.wav,3.496220431818182
EMO332.wav,7.42570899864244
EMO333.wav,6.740686727272727
EMO334.wav,8.408609123168498
EMO335.wav,6.75435036852548
EMO336.wav,5.503736249999999
EMO337.wav,8.291403720982144
EMO338.wav,7.855306192042606
EMO339.wav,7.385718597222222
EMO340.wav,5.660585059523811
EMO341.wav,7.132432330357142
EMO342.wav,4.3253563645833335
EMO343.wav,5.3868885
EMO344.wav,7.251979816666667
EMO345.wav,6.894752919047619
EMO346.wav,6.59171175
EMO347.wav,6.2156931250000005
EMO348.wav,7.919459458333334
EMO349.wav,6.870459655388471
EMO350.wav,7.874177708881579
EMO351.wav,8.151095200109648
EMO352.wav,8.177020254012435
EMO353.wav,4.843259215277778
EMO354.wav,7.622602113040754
EMO355.wav,7.262756640873016
EMO356.wav,8.454448861058898
EMO357.wav,5.366168375
EMO358.wav,7.407721989583333
EMO359.wav,8.905910357142856
EMO360.wav,7.632982265625
EMO361.wav,8.703877708952811
EMO362.wav,6.9586886147339495
EMO363.wav,7.552111892191418
EMO364.wav,3.854496671875
EMO365.wav,6.74389765037594
EMO366.wav,7.438761419642857
EMO367.wav,7.801796856594612
EMO368.wav,8.613677479166666
EMO369.wav,6.163703477380952
EMO370.wav,7.552747062301588
EMO371.wav,7.316802444444445
EMO372.wav,7.828073170238095
EMO373.wav,7.9332718004101155
EMO374.wav,6.942338737356786
EMO375.wav,4.452954880208334
EMO376.wav,8.804191028846153
EMO377.wav,5.759923633928572
EMO378.wav,5.526004633110555
EMO379.wav,7.444967675707125
EMO380.wav,7.507699236111112
EMO381.wav,8.25272247545113
EMO382.wav,6.80229502338232
EMO383.wav,7.121102605067357
EMO384.wav,5.268401929824562
EMO385.wav,8.171583839285715
EMO386.wav,6.608760297619048
EMO387.wav,8.957965328124999
EMO388.wav,7.971610365131578
EMO389.wav,7.059646725
EMO390.wav,7.824546013442512
EMO391.wav,7.298505558333334
EMO392.wav,7.053600812500001
EMO393.wav,8.673505525
EMO394.wav,8.241253484375
EMO395.wav,8.205063926432292
EMO396.wav,5.994964230158731
EMO397.wav,7.123354881578948
EMO398.wav,7.765182536758564
EMO399.wav,7.241304325
EMO400.wav,7.933016225
EMO401.wav,6.553045806547619
EMO402.wav,8.218863145833332
EMO403.wav,6.762948017857142
EMO404.wav,9.202008892857144
EMO405.wav,8.33558709887218
EMO406.wav,4.244332155952381
EMO407.wav,6.851891426587303
EMO408.wav,7.042560546052632
EMO409.wav,8.400634083333333
EMO410.wav,7.227304467105263
EMO411.wav,5.075698630952381
EMO412.wav,6.399080886417433
EMO413.wav,7.4783968
EMO414.wav,7.77707164755639
EMO415.wav,8.94957725
EMO416.wav,8.339712490114175
EMO417.wav,8.449445166666667
EMO418.wav,7.322566310515874
EMO419.wav,7.9669837
EMO420.wav,4.759963625
EMO421.wav,7.705440345394738
EMO422.wav,9.33203587610031
EMO423.wav,8.905910671875002
EMO424.wav,8.33046472222222
EMO425.wav,1.8276396785714284
EMO426.wav,2.748673503968254
EMO427.wav,2.736837671875
EMO428.wav,1.8876769821428572
EMO429.wav,1.53070645
EMO430.wav,2.227466013471177
EMO431.wav,0.6675446016812869
EMO432.wav,3.2785365345954176
EMO433.wav,2.8767225014880946
EMO434.wav,0.9210753810370514
EMO435.wav,1.779065900271512
EMO436.wav,4.414661244791667
EMO437.wav,4.796665959935897
EMO438.wav,1.2120178157430623
EMO439.wav,2.0785866736894314
EMO440.wav,1.0686134974937345
EMO441.wav,0.7289887648207061
EMO442.wav,2.1323971388888885
EMO443.wav,3.050190792641325
EMO444.wav,0.5425926244939266
EMO445.wav,1.3148014413265308
EMO446.wav,1.111835470596133
EMO447.wav,3.6165805457234224
EMO448.wav,4.8626159375
EMO449.wav,1.0552313707586274
EMO450.wav,1.0586719447115378
EMO451.wav,0.6084074204545453
EMO452.wav,0.8939933906249992
EMO453.wav,1.916063778373296
EMO454.wav,1.1407130100619196
EMO455.wav,1.050772730346086
EMO456.wav,2.9991888389154706
EMO457.wav,1.762082610119048
EMO458.wav,2.216304138095238
EMO459.wav,4.084418801470588
EMO460.wav,1.6134508881578946
EMO461.wav,1.7081833101262769
EMO462.wav,5.0
EMO463.wav,2.258967275
EMO464.wav,1.7669047486881262
EMO465.wav,0.692652434109467
EMO466.wav,2.422410037459721
EMO467.wav,1.3627852330827073
EMO468.wav,1.638419333124478
EMO469.wav,1.7166147575187969
EMO470.wav,1.1076538750000005
EMO471.wav,2.2869200098997493
EMO472.wav,1.6582701990914788
EMO473.wav,0.8287852144736846
EMO474.wav,0.9668631334782268
EMO475.wav,0.6357268587014414
EMO476.wav,1.0112201290322589
EMO477.wav,0.8784022955486537
EMO478.wav,2.536272585467575
EMO479.wav,1.5012144659338569
EMO480.wav,1.629868872180451
EMO481.wav,3.0209842192460314
EMO482.wav,0.584519366988901
EMO483.wav,1.1354944775181997
EMO484.wav,0.5793742243555317
EMO485.wav,1.8410856045796309
EMO486.wav,0.8037424090538847
EMO487.wav,0.8281011979166664
EMO488.wav,1.214137047216255
EMO489.wav,2.8596149276441105
EMO490.wav,3.444097084134616
EMO491.wav,2.0819083613779816
EMO492.wav,0.4943613937500002
EMO493.wav,1.2230393155284045
EMO494.wav,0.9722105347744364
EMO495.wav,0.8251487776360544
EMO496.wav,0.955443895676692
EMO497.wav,2.255971052631579
EMO498.wav,4.4386440789473705
EMO499.wav,0.7447366515789466
EMO500.wav,0.4629917083333335
EMO501.wav,4.514059039930555
EMO502.wav,1.433023886591479
EMO503.wav,5.483458941509443
EMO504.wav,0.754959205357143
EMO505.wav,0.5750301597222224
EMO506.wav,0.8637102878289477
EMO507.wav,0.8911791507675443
EMO508.wav,0.8503396374999994
EMO509.wav,0.4596237161094701
EMO510.wav,1.0122257147435898
EMO511.wav,1.0008152
EMO512.wav,2.997838386363636
EMO513.wav,1.3089721228070177
EMO514.wav,2.2541407539682536
EMO515.wav,2.968876517361111
EMO516.wav,1.5801180418090683
EMO517.wav,2.7097983235294123
EMO518.wav,1.9493249099534549
EMO519.wav,2.2831565892375174
EMO520.wav,1.38996125976874
EMO521.wav,0.9017492578124996
EMO522.wav,4.448663795833334
EMO523.wav,1.1759797764550268
EMO524.wav,1.4674284079670334
EMO525.wav,0.5327502916390237
EMO526.wav,1.156765933012679
EMO527.wav,0.7528984
EMO528.wav,0.653577866666667
EMO529.wav,0.8754794779411768
EMO530.wav,1.4816575535714285
EMO531.wav,1.3460878530371985
EMO532.wav,0.6756113413461534
EMO533.wav,2.137054711358136
EMO534.wav,0.8508591108299596
EMO535.wav,0.7224524124999998
EMO536.wav,0.7880970608552629
EMO537.wav,1.931860748120301
EMO538.wav,2.462616344047619
EMO539.wav,1.9719708200859287
EMO540.wav,0.8591978202929196
EMO541.wav,1.76970103125
EMO542.wav,2.028747039473685
EMO543.wav,3.388473625
EMO544.wav,5.762559744791667
EMO545.wav,0.8827128275187968
EMO546.wav,0.6172410460526312
EMO547.wav,2.504499598868495
EMO548.wav,0.7867576929354636
EMO549.wav,0.9474557083574324
EMO550.wav,1.6696760496240608
EMO551.wav,1.2600562194216602
EMO552.wav,1.6824202414772726
EMO553.wav,4.853519820826926
EMO554.wav,2.8737788006677345
EMO555.wav,4.5
EMO556.wav,1.5571053647064093
EMO557.wav,2.711091885150376
EMO558.wav,0.7055760699826491
EMO559.wav,1.7867153203494843
EMO560.wav,1.1584970096153846
EMO561.wav,3.2139945
EMO562.wav,0.7011686046365917
EMO563.wav,1.421138802083333
EMO564.wav,1.5334429228070183
EMO565.wav,1.0763132916666664
EMO566.wav,3.789529427083333
EMO567.wav,1.256262371453901
EMO568.wav,0.588840471165895
EMO569.wav,2.6301677013515934
EMO570.wav,1.128501113632295
EMO571.wav,4.706983860177788
EMO572.wav,2.536360036823309
EMO573.wav,2.849360437044994
EMO574.wav,3.074891337368421
EMO575.wav,1.925951025
EMO576.wav,1.216711875
EMO577.wav,4.493481311011904
EMO578.wav,0.3625970357142861
EMO579.wav,1.0058874895833334
EMO580.wav,1.4483606531385276
EMO581.wav,1.6657233570036198
EMO582.wav,1.2185238176526845
EMO583.wav,1.3725736964285715
EMO584.wav,1.6436890914473687
EMO585.wav,1.28259808573157
EMO586.wav,1.3878104999999998
EMO587.wav,2.8249587486685463
EMO588.wav,4.408896471354167
EMO589.wav,2.51388791978301
EMO590.wav,1.8526352006187343
EMO591.wav,1.0980873173076924
EMO592.wav,1.2927459208046157
EMO593.wav,1.6713226796875
EMO594.wav,3.1432060875000003
EMO595.wav,1.3758127990040891
EMO596.wav,0.5986704248250838
EMO597.wav,0.7048838003542514
EMO598.wav,2.46569290625
EMO599.wav,3.824539405092592
EMO600.wav,1.1255371262009195
EMO601.wav,1.2090465619563615
EMO602.wav,0.8648308362265961
EMO603.wav,2.655834300673559
EMO604.wav,3.582761698412699
EMO605.wav,1.18439635
EMO606.wav,2.5591031875000003
EMO607.wav,0.5673524136904767
EMO608.wav,3.006910877427945
EMO609.wav,0.8848504765624998
EMO610.wav,3.85824246577381
EMO611.wav,1.7598733032581455
EMO612.wav,0.3924783279890903
EMO613.wav,1.2434131250000002
EMO614.wav,2.605303621775794
EMO615.wav,1.2840599508430162
EMO616.wav,0.3138293685180215
EMO617.wav,1.41104502249765
EMO618.wav,1.3962607980549202
EMO619.wav,1.4844813298319322
EMO620.wav,2.952845145098322
EMO621.wav,3.975203713541667
EMO622.wav,1.771857022706222
EMO623.wav,2.2490477207507404
EMO624.wav,2.324641821491229
EMO625.wav,1.5772746064536347
EMO626.wav,2.42372771590909
EMO627.wav,0.5502911321428572
EMO628.wav,2.116101263157895
EMO629.wav,1.4
EMO630.wav,3.926306964285715
EMO631.wav,2.347326166005291
EMO632.wav,2.889370619444445
EMO633.wav,2.678215458333333
EMO634.wav,1.5519646617063492
EMO635.wav,2.042725793926782
EMO636.wav,1.7711565625
EMO637.wav,1.6911078682818157
EMO638.wav,2.284533401785715
EMO639.wav,0.9532175302840428
EMO640.wav,0.766709489732395
EMO641.wav,2.5688015404761906
EMO642.wav,2.8459237
EMO643.wav,4.050356588541667
EMO644.wav,1.4819971625
EMO645.wav,2.236814342475508
EMO646.wav,3.193613875
EMO647.wav,2.06759509375
EMO648.wav,2.4500243129699246
EMO649.wav,0.4595966611842111
EMO650.wav,2.5827105
EMO651.wav,0.8701814899749366
EMO652.wav,1.7526593322681705
EMO653.wav,1.3165247522451962
EMO654.wav,4.468112994791667
EMO655.wav,4.659873058333333
EMO656.wav,2.2587366828301225
EMO657.wav,2.645392375
EMO658.wav,1.846995625
EMO659.wav,4.841114902157738
EMO660.wav,3.4214864690476188
EMO661.wav,1.5503321958162453
EMO662.wav,1.7493205892857144
EMO663.wav,3.236413041666667
EMO664.wav,1.8445423958333331
EMO665.wav,3.4281829940476194
EMO666.wav,5.3463634878472215
EMO667.wav,1.8076096904761907
EMO668.wav,1.8632245416666664
EMO669.wav,1.6289061718749998
EMO670.wav,1.8989279722222216
EMO671.wav,2.5584
EMO672.wav,0.8040930468750002
EMO673.wav,0.9134822388053464
EMO674.wav,1.3388058110119043
EMO675.wav,1.8329368020833328
EMO676.wav,2.02708587414966
EMO677.wav,4.1493601484375
EMO678.wav,2.270833270833333
EMO679.wav,2.481430958333333
EMO680.wav,3.707390103011435
EMO681.wav,3.98457469236111
EMO682.wav,1.5386300170454548
EMO683.wav,3.283837916666668
EMO684.wav,1.9469094243421048
EMO685.wav,1.2136925138888888
EMO686.wav,1.2014587324802397
EMO687.wav,3.3868937056878305
EMO688.wav,3.266610568014706
EMO689.wav,2.2483500997023813
EMO690.wav,1.2722242857142865
EMO691.wav,3.776041462797619
EMO692.wav,1.6695821249999998
EMO693.wav,1.2789199839442356
EMO694.wav,1.7778060745898845
EMO695.wav,1.6809534090909088
EMO696.wav,4.155991011904763
EMO697.wav,2.09198375
EMO698.wav,0.8600252091102756
EMO699.wav,3.991415798177084
EMO700.wav,1.4655796527777776
EMO701.wav,0.9774844374999996
EMO702.wav,2.18155540625
EMO703.wav,1.8569234760765552
EMO704.wav,1.0629324468537416
EMO705.wav,0.566325763157895
EMO706.wav,2.737180772771773
EMO707.wav,0.7078659584187741
EMO708.wav,4.857873132832081
EMO709.wav,2.52798895
EMO710.wav,4.114938456597222
EMO711.wav,6.930591782111528
EMO712.wav,4.251393274264022
EMO713.wav,4.301458531746032
EMO714.wav,5.0135875
EMO715.wav,2.654874324603175
EMO716.wav,3.84959694047619
EMO717.wav,3.2972328007779863
EMO718.wav,4.083238753472222
EMO719.wav,2.37921175
EMO720.wav,2.261734767105263
EMO721.wav,4.876517020833334
EMO722.wav,3.4440104002297414
EMO723.wav,2.1290442401420218
EMO724.wav,3.091021632936508
EMO725.wav,3.8726060119047614
EMO726.wav,2.246659774553571
EMO727.wav,2.1385692112274723
EMO728.wav,2.732239547619048
EMO729.wav,1.8727070625
EMO730.wav,3.067422954326924
EMO731.wav,5.678926770885547
EMO732.wav,4.146463476190475
EMO733.wav,2.26314089415503
EMO734.wav,2.756976345112782
EMO735.wav,3.3902672659147868
EMO736.wav,2.547766376984128
EMO737.wav,2.282343628787879
EMO738.wav,2.221646166118421
EMO739.wav,1.0830781124338622
EMO740.wav,1.859165692307692
EMO741.wav,1.4262645096153848
EMO742.wav,1.1871904659090904
EMO743.wav,4.078231776041666
EMO744.wav,1.9138655843061605
EMO745.wav,1.82418475
EMO746.wav,3.17558308495671
EMO747.wav,2.442469542684837
EMO748.wav,0.5664731287878788
EMO749.wav,1.915443642051558
EMO750.wav,3.313187352678572
EMO751.wav,1.8540370892857143
EMO752.wav,1.2160749765625
EMO753.wav,1.466129589285714
EMO754.wav,4.16001456640625
EMO755.wav,1.6453005502976188
EMO756.wav,1.5440725
EMO757.wav,1.9349184
EMO758.wav,4.0471294675538285
EMO759.wav,1.1609891316964287
EMO760.wav,1.970618328125
EMO761.wav,2.570576583333333
EMO762.wav,4.330519067460318
EMO763.wav,2.840183375
EMO764.wav,3.0915420000000005
EMO765.wav,4.327190979166667
EMO766.wav,4.794814195833334
EMO767.wav,1.66897869736842
EMO768.wav,1.044471076923077
EMO769.wav,2.864255524671053
EMO770.wav,3.119241398809524
EMO771.wav,2.8586954791666663
EMO772.wav,2.214381027568922
EMO773.wav,0.9587862083333332
EMO774.wav,4.776785595238096
EMO775.wav,2.4183639904057017
EMO776.wav,1.931899356477131
EMO777.wav,4.40054328125
EMO778.wav,1.1375320518092102
EMO779.wav,2.143381918829443
EMO780.wav,4.793478125
EMO781.wav,2.151318432692308
EMO782.wav,1.9812149412768032
EMO783.wav,1.4824982380952385
EMO785.wav,4.489866200520833
EMO786.wav,6.128226770833334
EMO787.wav,3.512826873355261
EMO788.wav,4.32007778125
EMO789.wav,3.8845210056818176
EMO790.wav,4.393919719791667
EMO791.wav,1.5057601177083333
EMO792.wav,3.534466301020408
EMO793.wav,1.538899048066595
EMO794.wav,1.8500722692345533
EMO795.wav,2.9657680664682537
EMO796.wav,0.8847120833333333
EMO797.wav,3.472470031746032
EMO798.wav,1.1801245286654134
EMO799.wav,2.747010725
EMO800.wav,1.118909045995672
EMO801.wav,4.8023421428571424
EMO802.wav,4.745221756249999
EMO803.wav,4.08195621848371
EMO804.wav,3.374928680952381
EMO805.wav,2.899827056818181
EMO806.wav,2.0522673347605123
EMO807.wav,1.636691940476191
EMO808.wav,2.214244735902256
EMO809.wav,1.145623548976609
EMO810.wav,0.9949499945820434
EMO811.wav,2.0476415736215534
EMO812.wav,2.4449156086309527
EMO813.wav,4.777392519444444
EMO814.wav,2.970193406746031
EMO815.wav,1.85079809375
EMO816.wav,1.3533061333333336
EMO817.wav,4.056359994047619
EMO818.wav,4.775815119047619
EMO819.wav,2.6365437443609023
EMO820.wav,1.351108686716792
EMO821.wav,0.7767142867647059
EMO822.wav,2.8145984561011907
EMO823.wav,3.418424129412858
EMO824.wav,4.129120233796296
EMO825.wav,2.5463805795454544
EMO826.wav,5.094363888148558
EMO827.wav,2.6011096458333327
EMO828.wav,1.8082526248481048
EMO829.wav,1.7588505944825306
EMO830.wav,3.2057731124686706
EMO831.wav,2.389198560329395
EMO832.wav,2.1184596547619043
EMO833.wav,3.133632397431078
EMO834.wav,4.429436620535714
EMO835.wav,2.8570563234126976
EMO836.wav,2.6732336562500003
EMO837.wav,2.7954923289473688
EMO838.wav,2.63709252650376
EMO839.wav,2.184308063492064
EMO840.wav,2.319920646098943
EMO841.wav,0.7167666996336997
EMO842.wav,0.6978573543428884
EMO843.wav,1.1308669659090909
EMO844.wav,1.2369645121627597
EMO845.wav,5.227933717592593
EMO846.wav,1.2115940583333336
EMO847.wav,3.627562738636364
EMO848.wav,1.2790121599558106
EMO849.wav,1.92770575
EMO850.wav,1.9734154279100524
EMO851.wav,3.13376594078621
EMO852.wav,1.3557378129264137
EMO853.wav,2.241592984375
EMO854.wav,1.922302552910053
EMO855.wav,1.4437281455942486
EMO856.wav,1.3869732734375
EMO857.wav,1.3857342505384556
EMO858.wav,0.4145719826388888
EMO859.wav,3.877595805059524
EMO860.wav,0.6799786339285718
EMO861.wav,2.4261568162071843
EMO862.wav,4.299913294834308
EMO863.wav,1.4751550178571426
EMO864.wav,1.4583528152173917
